NAME,VECTOR,APTITUDE
chb06_02,"[array([47.        , 12.05312454,  1.00801016]), array([35.        ,  3.40469729,  0.92939866]), array([27.        , 10.42397114,  0.95616205]), array([33.        ,  6.70737313,  0.96438207]), array([37.        ,  3.44094908,  0.932671  ]), array([63.        ,  6.44332003,  0.96656648]), array([23.        , 12.65533344,  0.85894736]), array([23.        , 12.92204071,  0.84223167]), array([49.        ,  3.62257968,  0.99474175]), array([93.        ,  1.01922902,  0.95676267]), array([33.        , 28.19692199,  0.93937939]), array([41.        ,  2.92593871,  0.96885809]), array([21.        ,  4.26444288,  0.92610421]), array([17.        , 30.35187708,  0.8671545 ]), array([19.       ,  1.5300371,  0.9258217]), array([31.        , 19.93707675,  0.92507114]), array([79.        ,  9.63341763,  0.94995435]), array([39.        , 34.16498376,  0.9445982 ])]","[9.838511319753074, 14.685080111514582, 13.404431774253254, 13.56329854107118, 13.79931120267845, 10.14483337492021, 10.218208460830894, 16.47950118149122, 8.883298096446048, 10.959446434540698, 8.802668581013213, 13.734376449825936, 13.997598053042752, 11.838144228229133, 14.65217626367304, 13.118958749153002, 10.374958332420448, 6.7899435689359]"
chb19_07,"[array([75.        ,  2.17560873,  0.9919057 ]), array([17.        ,  6.80938358,  0.87994501]), array([53.        ,  0.9153009 ,  0.97524845]), array([81.        , 11.36373762,  0.95348508]), array([73.        ,  7.0748304 ,  0.95595293]), array([15.        ,  4.06295748,  0.93845771]), array([27.        ,  7.13605715,  1.00687134]), array([31.        ,  0.74314801,  0.92753461]), array([33.        , 17.19795094,  0.92229493]), array([39.        ,  2.92602112,  0.89315957]), array([57.        ,  5.81651892,  0.97895712]), array([19.        ,  1.71094144,  0.89379854]), array([39.        ,  9.10831703,  0.96029129]), array([71.        , 14.18555525,  0.9666722 ]), array([23.        ,  0.81814697,  0.96804149]), array([59.        ,  0.80016748,  0.95780838]), array([29.        , 22.0029941 ,  0.89950676]), array([33.        , 10.45443918,  0.89884182])]","[9.623520551879736, 11.043346090699767, 13.513765602598324, 10.333644329989877, 10.583955158475343, 13.431594358449356, 11.414418051306036, 13.902839339717502, 11.723608126001793, 11.26049118875665, 10.91747890009719, 14.964481856987724, 14.101538146423785, 10.958316339415985, 12.535025682720791, 12.051412321187204, 13.249618803813574, 13.846077547138403]"
chb15_09,"[array([35.        , 11.99388358,  0.96439688]), array([25.        ,  7.24590745,  0.90411222]), array([17.        ,  5.24934329,  0.88838976]), array([49.        ,  9.35123229,  0.98055213]), array([23.        ,  8.6464754 ,  0.84988288]), array([47.        ,  7.66647541,  0.92556884]), array([17.        , 12.40447648,  0.87998074]), array([29.        ,  1.46758778,  0.9399275 ]), array([93.        , 23.68422394,  0.96235814]), array([41.        ,  2.41625219,  0.91883835]), array([25.        ,  2.67126007,  1.01036695]), array([37.        , 15.32668537,  0.92122467]), array([27.        , 22.12492026,  0.93843124]), array([25.        ,  8.22316606,  0.94945583]), array([31.        ,  2.52594081,  1.0243671 ]), array([27.        ,  5.54099108,  0.9685507 ]), array([101.        ,  13.11200182,   0.96193769]), array([71.        ,  0.07589446,  0.98557579])]","[12.53868916937442, 14.79022127196763, 15.633045107611894, 11.806041605050837, 15.653802907978777, 12.292753932359453, 15.279000234814523, 13.799644797306795, 8.642918906860567, 12.064947255634994, 12.228296714414356, 12.973898959171981, 12.095245016595372, 14.01874343347529, 10.753398010552287, 13.68039212406947, 8.636384005744002, 11.673809902636926]"
chb02_08,"[array([67.        , 77.09232205,  1.11672012]), array([69.        ,  1.0039122 ,  0.87046233]), array([69.        ,  2.40264304,  0.85432618]), array([55.        ,  0.28281845,  1.00681726]), array([6.50000000e+01, 4.48433504e-02, 8.89466657e-01]), array([67.       ,  3.0771286,  0.8247911]), array([85.        ,  1.59008827,  0.86782987]), array([53.        ,  4.77590041,  0.801511  ]), array([79.        ,  0.59467309,  0.93667548]), array([61.        ,  5.8086318 ,  1.00896123]), array([79.        ,  0.08840098,  0.8649256 ]), array([93.        ,  6.17781063,  0.86678777]), array([43.        ,  1.81486515,  0.90854014]), array([19.        , 61.67867627,  1.34263747]), array([41.        ,  3.67514814,  0.85754994]), array([81.        ,  4.59266543,  1.04206616]), array([39.        ,  0.77889253,  0.94253013]), array([101.        ,   3.25283455,   0.88164059])]","[0.0, 12.713507298910553, 9.253189875167813, 4.081820890127942, 8.622181312752769, 13.077799157478944, 11.276703479258543, 9.860776077807795, 12.494581328738176, 11.099005265658558, 11.97242888431912, 8.303060270250581, 9.754013669158837, 0.0, 12.237291412906377, 8.57404135743537, 12.727191742277004, 7.74500575665351]"
chb05_26,"[array([75.        ,  3.80107421,  0.96463269]), array([39.        ,  8.51745058,  0.92192233]), array([21.        ,  1.35222035,  0.9198639 ]), array([23.        , 15.05196865,  0.86391704]), array([23.        , 10.95572601,  0.86207874]), array([41.        ,  8.52804266,  0.93107437]), array([21.        ,  4.71785102,  0.95569375]), array([21.        ,  2.6920156 ,  0.85491089]), array([17.        , 24.77997111,  0.90974422]), array([31.        ,  1.4126686 ,  0.96461477]), array([29.        ,  8.32020271,  0.95172972]), array([41.        ,  5.84899602,  0.95950096]), array([23.        ,  2.88509456,  0.98187048]), array([15.        ,  1.4729117 ,  0.85205383]), array([23.        ,  9.61460596,  0.98320843]), array([61.        ,  0.7247142 ,  1.00093676]), array([57.        , 17.34840255,  0.93184682]), array([19.        , 11.78427128,  0.89091829])]","[11.080119822699787, 6.9534563491152195, 13.508813126367226, 15.661955470172256, 16.52377315168267, 7.748273624548215, 12.920794759481993, 15.85167081605628, 10.412187912670298, 13.549378955219307, 13.787769870017303, 13.729678979602731, 10.278901753792773, 11.536558455767572, 12.916317521517875, 11.312965853095548, 11.739062214181658, 12.707483426038596]"
chb15_33,"[array([29.        , 18.43713644,  0.93967896]), array([43.        ,  7.79376791,  0.89357391]), array([17.        ,  5.63020376,  0.89695964]), array([37.        , 10.49892346,  0.95717279]), array([31.        , 30.67272602,  0.9033258 ]), array([59.        , 28.40808555,  0.94560987]), array([11.        ,  9.68938369,  0.82127654]), array([83.        , 24.10730745,  0.96924411]), array([31.        , 20.91064812,  0.94602549]), array([65.        , 10.9786231 ,  0.93007428]), array([63.        , 11.25391843,  0.98693298]), array([17.        , 10.39289042,  0.8887683 ]), array([27.        ,  9.18540958,  1.00418496]), array([23.        ,  3.37591327,  1.02617605]), array([1.70000000e+01, 1.55632335e-02, 9.32505942e-01]), array([21.        ,  0.10967429,  0.99325789]), array([35.        ,  1.12808075,  0.96703147]), array([37.        ,  6.08854332,  0.92915198])]","[14.609328868385575, 11.793578987937657, 17.52907169730084, 13.895296481432853, 9.587426035605962, 10.047958826472335, 14.53246669354771, 10.678613551316152, 12.75319154805889, 8.565523987157517, 6.869915416870027, 15.45257086867007, 10.640747916210199, 10.996192491789818, 14.152754970521638, 12.85025229176526, 14.017872817921827, 14.713686393220403]"
chb03_26,"[array([67.        ,  2.97768361,  0.9711905 ]), array([23.        ,  6.20047463,  0.95065946]), array([47.        , 19.04042759,  0.94006934]), array([39.        ,  1.6014879 ,  0.89836707]), array([51.        , 17.1980275 ,  0.93598142]), array([45.        , 14.50517629,  0.95614052]), array([23.        ,  8.63222861,  1.24055133]), array([43.        , 10.7678345 ,  1.08595164]), array([65.        ,  8.18978137,  0.95628782]), array([49.        ,  1.25800611,  0.93835393]), array([61.        ,  9.83178232,  1.06952589]), array([71.        , 99.44845411,  1.25169739]), array([29.        ,  1.69931293,  0.92759313]), array([49.        ,  1.21353681,  0.91276504]), array([51.        ,  4.93271458,  0.94457661]), array([35.        ,  4.26540155,  0.80668353]), array([43.        ,  0.25383891,  0.88379035]), array([69.        ,  8.31432276,  1.04649434])]","[12.011359155242127, 13.681994522768544, 10.861997382815396, 13.570760940104783, 10.137053327328896, 13.270583065431529, 4.945704556328398, 3.9151637135472104, 8.939414248411524, 14.022123453715498, 5.23828220007389, 0.0, 13.930862702470225, 9.851541446099446, 11.509696299476806, 5.751356791518139, 2.4062587943616736, 3.57056130779538]"
chb04_22,"[array([21.        , 10.01396541,  0.94553927]), array([23.        , 14.58387181,  1.10639242]), array([93.        ,  5.81528069,  1.02201833]), array([59.        ,  1.80690697,  0.93858453]), array([ 3.        , 24.89203383,  1.49119634]), array([61.        ,  0.56189633,  0.996981  ]), array([67.        ,  6.96421813,  1.04641068]), array([17.        , 34.51400441,  0.85246307]), array([61.        , 42.11944179,  1.4154176 ]), array([45.        , 49.45275876,  1.87263636]), array([53.        , 85.26934306,  1.17038514]), array([61.        ,  3.6659605 ,  1.06131505]), array([27.        , 73.28764811,  1.7581396 ]), array([61.        , 48.17338657,  1.58010099]), array([31.        ,  9.20988219,  1.02502583]), array([31.        ,  3.89443224,  0.96536008]), array([31.        ,  6.83326841,  1.19966621]), array([55.        , 59.90761959,  1.5902437 ])]","[6.342926039201924, 9.490419074338439, 4.644967619594292, 8.59872892018678, 0.0, 1.6275667693532703, 5.089272156526192, 6.483398352176203, 0.0, 0.0, 0.0, 1.620380267128444, 0.0, 0.0, 3.6163766838357256, 4.4159736021287435, 0.5826736063152611, 0.0]"
chb18_21,"[array([9.30000000e+01, 5.75204284e-02, 9.61973012e-01]), array([41.        , 12.98944121,  0.92718474]), array([37.        ,  4.61138892,  0.89217377]), array([47.        ,  2.65490062,  1.07994278]), array([63.        , 29.18750257,  0.92650829]), array([21.        ,  3.24092473,  0.91032077]), array([41.        , 14.62560633,  0.99865024]), array([71.        ,  1.00750355,  0.98804119]), array([49.        ,  2.67271735,  0.92765876]), array([39.        ,  9.52664299,  1.00332422]), array([17.        ,  7.51802382,  1.01653418]), array([27.        ,  8.21854638,  0.98130056]), array([37.        ,  0.18224947,  0.92463251]), array([31.        ,  6.84599494,  0.92183014]), array([37.        , 21.83728088,  0.86368444]), array([29.        , 14.44911204,  1.06252433]), array([29.        ,  0.45723781,  1.00376817]), array([29.        ,  0.11107885,  0.92222921])]","[11.639978544281073, 13.681191707152916, 14.114539930724067, 7.08670179520146, 3.361291131398562, 6.519200090180793, 10.253886714258938, 5.58544475674629, 14.431322827756476, 13.820400001232365, 16.37233900188164, 4.828881026846584, 5.900388215765556, 14.901603814395163, 10.483941049806882, 5.915088614959547, 5.292266635051174, 1.75359985118001]"
chb08_15,"[array([25.        ,  3.09737446,  0.96632975]), array([89.        , 32.5550851 ,  0.98008709]), array([89.        ,  1.15847391,  1.0046215 ]), array([29.        ,  3.55181761,  0.85661414]), array([27.        ,  2.17923958,  0.9785321 ]), array([21.        ,  7.32438953,  0.92172122]), array([13.        , 28.53312737,  0.87103759]), array([19.        , 11.97253502,  0.82278289]), array([17.        ,  0.819556  ,  0.96285521]), array([35.        ,  0.22365093,  0.93573895]), array([31.       ,  6.4418149,  0.9596015]), array([37.        , 15.23709812,  0.92129186]), array([19.        ,  3.67951759,  0.82823586]), array([21.        ,  6.7137651 ,  0.93178598]), array([27.        ,  3.74597167,  0.95627763]), array([49.        ,  1.09268526,  0.95753556]), array([39.        ,  4.26657377,  0.94296037]), array([69.        ,  0.134857  ,  0.98593449])]","[7.419784023494163, 7.064705534958653, 9.77249592148246, 17.270371391191336, 12.481223749466395, 10.301562300329163, 3.507013584029284, 15.87835597006829, 10.734464955452616, 11.755336454717964, 10.935303133757328, 6.470602752114179, 6.884728236762211, 12.004910776201017, 14.406803306178574, 12.497182906959312, 10.53188707110272, 7.8793494763178975]"
chb14_42,"[array([27.        ,  3.12642325,  1.02097833]), array([45.        ,  7.86542883,  0.962232  ]), array([37.        ,  3.66131895,  0.91374027]), array([25.        ,  9.39088548,  0.88840979]), array([17.        ,  0.47358172,  0.86272467]), array([45.        ,  3.98596736,  0.91221066]), array([33.        ,  9.25225141,  0.93004294]), array([21.        ,  8.4400358 ,  0.81996944]), array([61.        , 10.66769676,  0.94031514]), array([41.        ,  2.5123994 ,  0.95842699]), array([27.        ,  0.31870055,  0.86431126]), array([43.        ,  1.79231802,  0.9465923 ]), array([85.        ,  1.18248449,  0.99183749]), array([53.        , 22.60663248,  0.98015302]), array([27.        ,  7.13283773,  0.98346   ]), array([43.        ,  1.98912713,  0.99307227]), array([79.        , 11.00743134,  0.97243144]), array([45.        ,  4.87692099,  0.94764326])]","[10.327761977789244, 11.609702902683317, 15.936148697631193, 8.668359463381908, 6.070188762465478, 13.841812057425816, 14.195696567521747, 17.737544253352073, 4.856881349781075, 12.189562397828531, 14.694299800628292, 13.308372401261149, 10.244693669307095, 6.518964737434229, 13.021670529579819, 10.62839454714524, 8.178358455507283, 14.35429927300072]"
chb19_22,"[array([37.        ,  0.17814676,  0.97414143]), array([25.        , 10.23614672,  0.97016216]), array([21.        ,  3.11613119,  0.97565368]), array([37.        ,  2.88855451,  0.94413823]), array([23.        , 20.66464602,  0.99013067]), array([19.        ,  0.34622252,  0.81421095]), array([15.        ,  9.39327891,  0.81337481]), array([31.        , 19.34382598,  0.88434291]), array([27.        ,  3.14746012,  0.96975641]), array([45.        , 26.80426886,  0.90896845]), array([19.        ,  4.36442895,  0.82791526]), array([29.        , 24.02206156,  0.86791465]), array([47.        ,  4.73450305,  0.97165149]), array([27.        , 18.90507281,  1.06390266]), array([27.        ,  4.40511964,  0.91667941]), array([57.        , 17.38950823,  1.05064227]), array([41.        , 10.90542723,  1.10245837]), array([67.        ,  1.06395558,  1.10134268])]","[4.98722752303202, 4.753667842680882, 4.229149053649005, 14.045077925620415, 0.6225465246353494, 5.828294465021532, 18.577792764834335, 11.883539789253, 13.705508737787166, 11.670653451418927, 9.748445823802436, 12.824911239980864, 3.3534969494335805, 4.570742400696573, 5.5358931709580155, 8.432215038243559, 3.0013345620070804, 5.169482819385472]"
chb20_05,"[array([23.        , 13.50350703,  0.82954588]), array([23.        , 16.63497096,  0.87476374]), array([25.        , 11.26813211,  0.91307174]), array([49.        , 18.59349038,  0.93313243]), array([25.        ,  2.87436971,  0.92251079]), array([25.        , 11.30745635,  0.93768479]), array([33.        ,  6.69555828,  0.8934545 ]), array([77.        , 10.07660273,  0.95074424]), array([35.        , 11.67839028,  0.9814682 ]), array([25.        ,  6.35910214,  0.9794079 ]), array([33.        ,  3.92337929,  0.89940409]), array([31.        ,  2.66942414,  0.97421555]), array([31.        ,  4.3992999 ,  0.94943788]), array([27.        ,  6.77682418,  0.8976035 ]), array([33.        ,  4.54689994,  0.96816526]), array([25.        ,  5.32617646,  0.95704786]), array([31.        , 14.56667786,  0.99491664]), array([17.        , 17.11196674,  0.89007602])]","[17.120477842940918, 15.037457722619758, 14.170362634480867, 11.59405440100224, 13.791075087533093, 12.740808651663842, 7.542619629389513, 9.97460637328761, 11.339583626267228, 13.726598494335295, 5.621931579114381, 12.461355301236921, 7.06084516407139, 10.561286237146618, 13.424017470258242, 13.543634356108193, 11.605247798474043, 10.774653109791789]"
chb02_24,"[array([45.        , 61.51498053,  0.96729051]), array([27.        , 26.67510624,  0.93518175]), array([17.        , 19.33185382,  0.8062363 ]), array([31.        ,  4.43852093,  0.91090669]), array([51.        ,  5.68102001,  0.93767222]), array([25.        ,  4.07728343,  0.98334132]), array([13.        , 15.08153462,  0.83784173]), array([19.        ,  7.10327608,  0.88055909]), array([57.        ,  3.02404338,  0.95022835]), array([69.        , 24.13975966,  0.99304007]), array([13.        ,  0.32315994,  0.84096822]), array([15.        ,  3.58676369,  0.907327  ]), array([39.        ,  4.27107261,  0.94246278]), array([15.        ,  7.80836411,  0.89571889]), array([15.        ,  1.26335808,  0.88916333]), array([21.        ,  5.62738972,  0.8725483 ]), array([19.        ,  0.34243576,  0.85066255]), array([19.       , 17.3441487,  0.9549504])]","[2.650684078413346, 12.140080897032187, 14.095495749484375, 15.204889825020391, 11.35453691920561, 11.767730163523636, 10.22405045854528, 14.895628876395024, 12.605019781064241, 9.757390639192312, 9.843473400164854, 15.382711973012427, 14.898189013075001, 15.169933294097786, 14.379276088878093, 10.919896308653943, 5.633391943494842, 12.871067048499736]"
chb03_28,"[array([15.        ,  7.64171841,  0.83762349]), array([25.        ,  4.54517797,  0.9615143 ]), array([91.        , 75.9771008 ,  1.15328138]), array([83.        ,  5.02801656,  1.16969282]), array([7.70000000e+01, 2.28417499e-02, 9.57285028e-01]), array([55.        ,  0.37659641,  0.82964933]), array([27.        , 11.13716791,  1.02524666]), array([79.        ,  1.39175265,  1.05263508]), array([21.        ,  9.37120145,  0.8661834 ]), array([97.        ,  2.79566631,  1.01849264]), array([ 5.        , 56.74402435,  1.48998906]), array([79.        ,  7.10918073,  1.08530069]), array([39.        ,  0.56088151,  0.90011285]), array([101.        ,   1.26450199,   0.80823291]), array([73.        ,  1.27910359,  0.83390349]), array([85.        ,  2.590117  ,  1.04329859]), array([31.        ,  1.35381134,  1.02315595]), array([77.        ,  4.99543646,  1.04883883])]","[15.35326190596929, 15.15980590848076, 0.0, 1.9193730749345153, 13.042137435363578, 3.7939006393032235, 0.08382818375576277, 1.5324072029216051, 10.412574064489435, 10.78710986662055, 0.0, 7.146126292032736, 5.239056664092575, 2.388248191305396, 3.7321712669832516, 1.9330424469005634, 6.995026485745445, 2.274829466555305]"
chb04_29,"[array([99.        , 17.52531854,  0.88731776]), array([19.        , 22.24668953,  0.83503411]), array([61.        , 68.20561448,  0.90734663]), array([27.        ,  3.49779562,  0.88026182]), array([37.        ,  8.54977609,  0.94346606]), array([31.        , 16.98366641,  0.89849832]), array([25.        ,  5.44138001,  0.86159835]), array([35.        , 12.67575072,  0.91373206]), array([31.        , 12.07517167,  0.92181483]), array([21.        ,  1.40937398,  0.96360906]), array([37.        , 14.11333756,  0.93872022]), array([57.        ,  1.05841863,  0.9809844 ]), array([17.        ,  2.32165075,  0.9602975 ]), array([43.        ,  2.23653645,  0.97091505]), array([15.        ,  2.59200915,  0.91706312]), array([21.        ,  6.10807954,  0.92296688]), array([23.        , 24.17879927,  0.87382062]), array([21.        , 37.54723422,  0.88598098])]","[0.0, 15.178822700533587, 0.0, 17.115078572342426, 13.396437592106166, 14.759390074696913, 17.19018267510907, 11.665822074333004, 13.492370580800255, 14.071369407085763, 14.887232834823212, 12.321270420746206, 13.833642184803622, 13.929028700847955, 12.264479601206897, 16.09536448640388, 8.845201647267437, 5.87696020739413]"
chb24_02,"[array([39.        ,  9.01441422,  0.90495386]), array([21.        ,  4.95386712,  0.92012225]), array([53.        ,  1.40375109,  1.0199425 ]), array([87.        ,  1.82555636,  0.8885423 ]), array([23.        ,  1.68286624,  0.87239866]), array([53.        ,  8.41471517,  1.02872938]), array([33.        ,  8.39947132,  1.05353197]), array([31.        ,  0.5872617 ,  0.97568382]), array([73.        ,  2.45026265,  0.97011961]), array([21.        ,  4.70297948,  1.07192344]), array([27.        ,  0.28931045,  0.81156327]), array([37.        ,  3.26853306,  1.01499234]), array([47.        ,  5.33231375,  0.94233768]), array([17.        , 17.85156025,  0.84440368]), array([33.        ,  2.15917695,  0.99340635]), array([21.        ,  2.02287748,  0.85840034]), array([43.        ,  6.3420813 ,  0.90126619]), array([15.        ,  8.06094798,  0.93252532])]","[6.226563601585676, 7.768255202371275, 11.31855638449027, 5.360998092060724, 15.138217828040151, 9.047877943669185, 6.98754056896251, 13.87978010705394, 11.701498749583266, 8.580545487290028, 3.473272495934143, 8.964751603569137, 13.116543855161629, 13.061814439661799, 6.655636158463808, 14.570341009177316, 4.221502059425195, 2.828648452654345]"
chb03_19,"[array([67.        , 16.91991026,  0.95014144]), array([49.        ,  5.39621197,  0.92259522]), array([35.        ,  1.57395579,  1.04740806]), array([57.        ,  3.89183511,  0.93095715]), array([11.        , 16.33381675,  0.93858522]), array([19.        ,  7.50117755,  0.8855952 ]), array([31.        , 13.5542491 ,  0.95750283]), array([53.        ,  7.23505243,  1.00553389]), array([15.        ,  4.3722052 ,  1.01897417]), array([25.        ,  3.04860437,  0.99825334]), array([29.        ,  7.02794465,  0.90552441]), array([41.        ,  1.56421108,  0.94954872]), array([51.        , 10.59788287,  0.97585948]), array([17.        , 10.18692194,  1.05876582]), array([31.        ,  2.74293793,  0.89062555]), array([51.        ,  3.20096424,  0.99087324]), array([21.        , 64.41005038,  1.01313383]), array([99.        , 17.80184352,  1.00812984])]","[12.776582660297205, 5.2743332847589635, 4.862533277504115, 2.4828979788482233, 16.91164118086927, 5.208397805339366, 8.65794262317062, 12.546698095599023, 12.010666849925416, 4.833126622169458, 3.255486066309707, 3.410752917649584, 12.482825245429872, 4.9996013979580685, 3.8362489387657677, 2.8730278943824548, 0.0, 5.640172277511014]"
chb11_54,"[array([55.        , 13.45947423,  0.93425826]), array([15.        , 33.5190455 ,  0.84254697]), array([25.        ,  4.54226458,  0.89755469]), array([29.        , 16.08210878,  0.8803896 ]), array([31.        ,  4.66072537,  0.91654041]), array([37.        ,  6.90623436,  0.91258845]), array([17.        ,  4.72079272,  0.80095641]), array([35.        , 10.32087316,  0.92528137]), array([27.        ,  2.11435659,  0.91012732]), array([67.        ,  7.26261833,  0.94185551]), array([55.        ,  3.70757371,  0.93949365]), array([61.        , 14.84019422,  0.9315379 ]), array([23.        ,  3.13289901,  0.83203218]), array([53.        ,  4.18149865,  0.92513483]), array([39.        ,  5.92293018,  0.96744669]), array([71.        , 20.43925909,  0.9384673 ]), array([23.        , 16.50326918,  0.8540742 ]), array([69.        ,  0.3562382 ,  0.95120583])]","[13.491213030897878, 8.727427429121162, 15.988479529581527, 10.352877735276888, 15.849632960156724, 10.793787641862334, 8.907497351512552, 13.972833081135397, 15.711937455128647, 13.560760168219065, 14.684472769985765, 6.672727817458638, 16.71131787744737, 13.121721022393373, 13.042839154788183, 9.827626118650205, 11.637444457061378, 13.218353799076876]"
chb09_04,"[array([ 5.        , 75.29511825,  1.09314756]), array([29.        , 18.32684119,  0.85630113]), array([39.        ,  5.83667519,  0.96630669]), array([67.        , 14.24238244,  0.94360194]), array([33.        ,  5.09509187,  0.98019516]), array([89.        ,  6.26769265,  0.94880677]), array([25.        ,  6.04467001,  0.90700915]), array([37.        ,  7.02801957,  0.88215032]), array([51.        ,  1.77754889,  0.96245275]), array([45.        ,  1.56452073,  0.95609971]), array([21.        ,  5.19481406,  0.92084389]), array([49.        ,  5.81388819,  0.91429114]), array([55.        ,  2.8962331 ,  0.93897655]), array([27.        ,  7.07998252,  0.89008772]), array([21.        , 10.22722088,  0.90781125]), array([37.        , 16.25996922,  1.00105696]), array([35.        ,  3.81221696,  0.88166637]), array([25.        ,  3.60466792,  0.9251045 ])]","[0.12263997005316898, 14.244899421285186, 12.461025414021575, 8.072327645168167, 11.299189153091937, 11.210244066516136, 15.030396439340354, 15.332874718764447, 11.981258985973746, 12.368699408665389, 13.98217118344093, 14.323368761953212, 13.370287221140169, 16.16463499494659, 14.600097744121323, 8.760875189440803, 16.199460475814817, 7.202689595027469]"
chb05_28,"[array([49.        , 25.36602313,  0.90447894]), array([53.        , 15.32592042,  0.94990705]), array([17.        ,  8.93542796,  0.85141851]), array([21.        , 11.50654037,  0.88161183]), array([23.        , 33.25249695,  0.84057745]), array([35.        , 18.91191819,  0.91285638]), array([49.        ,  4.47931193,  0.95530337]), array([79.        ,  3.12291512,  0.96764562]), array([31.        ,  8.43725624,  0.93100245]), array([29.        ,  8.78463154,  0.95984877]), array([29.        ,  9.61284707,  0.87691983]), array([47.        , 12.04286405,  1.00207067]), array([23.        ,  2.53630868,  0.94013714]), array([35.        ,  1.59964382,  0.98490576]), array([29.        , 17.17327984,  0.97963963]), array([21.        ,  6.33554014,  0.89689531]), array([17.        ,  3.85534047,  0.87850734]), array([53.        ,  3.56859033,  0.94520063])]","[3.5993654057967976, 8.622835699600707, 15.493146311268022, 9.496106854238846, 4.841809816479546, 7.099622638093702, 11.880192351309727, 11.924286757689215, 9.62594319676603, 8.904485604441062, 11.933985023101197, 10.49200989614976, 14.909873226399252, 14.11965086089274, 12.781811912087411, 12.846500200805488, 14.522860081315045, 6.713006749134239]"
chb21_26,"[array([39.        , 10.77085259,  0.96779889]), array([23.        , 11.07290204,  0.87338036]), array([59.        , 74.49168205,  0.91094146]), array([63.        , 11.51928853,  0.96521849]), array([17.        , 15.35501397,  0.8725023 ]), array([11.        , 12.26863821,  0.8390403 ]), array([29.        , 16.48469089,  0.91789984]), array([69.        , 11.30093263,  0.93633262]), array([37.        , 15.17083643,  0.95225986]), array([61.        , 11.48668912,  0.93568343]), array([17.        ,  4.93532765,  0.92624842]), array([45.        , 12.05552753,  0.95859698]), array([21.        , 36.06795336,  0.86315205]), array([19.        ,  8.07083106,  0.9263692 ]), array([15.        , 11.97863251,  0.89801512]), array([25.        ,  7.4511498 ,  1.02942943]), array([15.        ,  2.22453085,  0.80893295]), array([39.        ,  2.0745665 ,  0.97018703])]","[12.300599002349735, 15.37765906804325, 0.0, 11.78348483104261, 12.217648982112495, 13.16218260307988, 14.471022339325739, 11.43012261364129, 12.214344444281382, 12.105249452410376, 12.545941614039922, 10.926853225511682, 8.15642058862553, 13.358595605588546, 11.837806252197648, 10.739663338925114, 16.064521338912147, 12.764321150529586]"
chb04_01,"[array([43.        ,  1.59973619,  0.90503984]), array([85.        ,  0.46803366,  0.93630169]), array([65.        , 17.47451683,  0.92265379]), array([43.        , 10.1492105 ,  1.04068519]), array([41.        ,  2.45932232,  0.89776111]), array([23.        ,  3.56552391,  0.94218712]), array([79.        ,  5.14377324,  0.8818472 ]), array([23.        ,  3.47887746,  1.03331226]), array([77.        ,  4.5689183 ,  0.92363825]), array([25.        ,  9.9822995 ,  0.96192216]), array([27.        , 12.05156797,  1.06705642]), array([27.        , 15.00886169,  0.99575188]), array([33.        ,  0.16067021,  0.91254406]), array([77.        , 24.28740071,  0.93856084]), array([55.        ,  1.48616835,  0.94162718]), array([71.        , 86.59918774,  1.03071157]), array([75.        , 46.59652942,  1.03961787]), array([71.        ,  1.24526675,  1.06640988])]","[13.284722199306389, 6.725582269504395, 8.709690330078235, 11.164364731354661, 13.637992280794576, 12.569269631179406, 4.558534912689201, 13.464093421644547, 7.921290733578001, 8.35127969971044, 6.600162181544693, 10.010436099004487, 14.450693014978949, 7.386942439563883, 12.06802481816393, 0.0, 0.050996638987229725, 8.987718336256266]"
chb24_10,"[array([71.        , 10.06202251,  0.98249169]), array([43.        , 14.71475765,  0.9826948 ]), array([41.        ,  1.4290093 ,  0.89666022]), array([49.        ,  8.90530998,  0.99551591]), array([65.        , 25.02989655,  0.94981097]), array([25.        ,  8.31842058,  0.93295511]), array([31.        ,  1.75640408,  0.99084648]), array([21.        ,  3.61308099,  0.90160854]), array([23.        ,  0.30899077,  0.96882078]), array([23.        , 10.76440414,  0.89344666]), array([45.        ,  6.87892379,  0.85637487]), array([19.        ,  8.79584166,  0.96051377]), array([93.        ,  8.74887415,  0.99413196]), array([19.        , 15.98023219,  0.91379901]), array([35.        ,  8.97235548,  0.98633324]), array([29.        ,  0.22439027,  0.95351079]), array([31.        ,  6.08886054,  0.98382218]), array([17.        , 13.25620808,  0.99536365])]","[7.3962165196134855, 11.336265925042731, 5.716308473030867, 10.183698096422196, 8.053285633531589, 12.185527617956387, 8.194821415191637, 11.5008509067073, 9.837220735670234, 8.53296093882405, 3.746012189365808, 9.178378101958932, 7.426789656853502, 4.6153420915032335, 6.981941357554015, 14.382539104534185, 12.671934972445664, 9.316440081143451]"
